filename,semantic_label,partition,numeric_label,task
01713_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05369_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01891_aug_0.png,petronas_towers,train,1,source
09849.png,st_stephen_cathedral_vienna,test,4,source
02463_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03116_aug_0.png,berlin_cathedral,train,5,source
09320.png,colosseum,test,0,source
09368.png,gaudi_casa_batllo_barcelona,test,7,source
09171.png,petronas_towers,test,1,source
08501.png,petronas_towers,test,1,source
02998_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02097_aug_0.png,hagia_sophia,train,6,source
07818.png,gaudi_casa_batllo_barcelona,val,7,source
07596.png,berlin_cathedral,val,5,source
09486.png,berlin_cathedral,test,5,source
05508_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02816_aug_0.png,berlin_cathedral,train,5,source
03433_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02790_aug_0.png,colosseum,train,0,source
07409.png,st_stephen_cathedral_vienna,val,4,source
02068_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00048_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04870_aug_0.png,colosseum,train,0,source
01878_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08269.png,st_stephen_cathedral_vienna,val,4,source
06778_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09878.png,gaudi_casa_batllo_barcelona,test,7,source
00329_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07248.png,gaudi_casa_batllo_barcelona,val,7,source
03766_aug_0.png,berlin_cathedral,train,5,source
01117_aug_0.png,hagia_sophia,train,6,source
09452.png,rialto_bridge,test,2,source
04932_aug_0.png,rialto_bridge,train,2,source
06976_aug_0.png,berlin_cathedral,train,5,source
04260_aug_0.png,colosseum,train,0,source
05891_aug_0.png,petronas_towers,train,1,source
04808_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07978.png,gaudi_casa_batllo_barcelona,val,7,source
04100_aug_0.png,colosseum,train,0,source
04732_aug_0.png,rialto_bridge,train,2,source
07440.png,colosseum,val,0,source
07357.png,hagia_sophia,val,6,source
03991_aug_0.png,petronas_towers,train,1,source
08418.png,gaudi_casa_batllo_barcelona,val,7,source
06129_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07157.png,hagia_sophia,val,6,source
00853_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06342_aug_0.png,rialto_bridge,train,2,source
09778.png,gaudi_casa_batllo_barcelona,test,7,source
04311_aug_0.png,petronas_towers,train,1,source
09333.png,museu_nacional_dart_de_catalunya,test,3,source
05272_aug_0.png,rialto_bridge,train,2,source
08281.png,petronas_towers,val,1,source
07297.png,hagia_sophia,val,6,source
00149_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03203_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07223.png,museu_nacional_dart_de_catalunya,val,3,source
04700_aug_0.png,colosseum,train,0,source
00309_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08840.png,colosseum,test,0,source
05191_aug_0.png,petronas_towers,train,1,source
05129_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09967.png,hagia_sophia,test,6,source
07532.png,rialto_bridge,val,2,source
03412_aug_0.png,rialto_bridge,train,2,source
02396_aug_0.png,berlin_cathedral,train,5,source
05380_aug_0.png,colosseum,train,0,source
04259_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08477.png,hagia_sophia,val,6,source
07482.png,rialto_bridge,val,2,source
09373.png,museu_nacional_dart_de_catalunya,test,3,source
09070.png,colosseum,test,0,source
03446_aug_0.png,berlin_cathedral,train,5,source
01308_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02797_aug_0.png,hagia_sophia,train,6,source
08002.png,rialto_bridge,val,2,source
07467.png,hagia_sophia,val,6,source
05639_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09889.png,st_stephen_cathedral_vienna,test,4,source
00869_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08290.png,colosseum,val,0,source
05880_aug_0.png,colosseum,train,0,source
07903.png,museu_nacional_dart_de_catalunya,val,3,source
05787_aug_0.png,hagia_sophia,train,6,source
01041_aug_0.png,petronas_towers,train,1,source
08500.png,colosseum,test,0,source
01640_aug_0.png,colosseum,train,0,source
01291_aug_0.png,petronas_towers,train,1,source
02537_aug_0.png,hagia_sophia,train,6,source
07366.png,berlin_cathedral,val,5,source
09149.png,st_stephen_cathedral_vienna,test,4,source
07571.png,petronas_towers,val,1,source
00568_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09221.png,petronas_towers,test,1,source
05659_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07422.png,rialto_bridge,val,2,source
02378_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08876.png,berlin_cathedral,test,5,source
08681.png,petronas_towers,test,1,source
00372_aug_0.png,rialto_bridge,train,2,source
00638_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03260_aug_0.png,colosseum,train,0,source
09783.png,museu_nacional_dart_de_catalunya,test,3,source
04306_aug_0.png,berlin_cathedral,train,5,source
09002.png,rialto_bridge,test,2,source
07298.png,gaudi_casa_batllo_barcelona,val,7,source
07936.png,berlin_cathedral,val,5,source
06688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00622_aug_0.png,rialto_bridge,train,2,source
06061_aug_0.png,petronas_towers,train,1,source
06937_aug_0.png,hagia_sophia,train,6,source
07122.png,rialto_bridge,val,2,source
00218_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05443_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04327_aug_0.png,hagia_sophia,train,6,source
01317_aug_0.png,hagia_sophia,train,6,source
08358.png,gaudi_casa_batllo_barcelona,val,7,source
05700_aug_0.png,colosseum,train,0,source
07521.png,petronas_towers,val,1,source
07461.png,petronas_towers,val,1,source
01740_aug_0.png,colosseum,train,0,source
03976_aug_0.png,berlin_cathedral,train,5,source
01290_aug_0.png,colosseum,train,0,source
09311.png,petronas_towers,test,1,source
07036.png,berlin_cathedral,val,5,source
01120_aug_0.png,colosseum,train,0,source
03556_aug_0.png,berlin_cathedral,train,5,source
05433_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05021_aug_0.png,petronas_towers,train,1,source
07333.png,museu_nacional_dart_de_catalunya,val,3,source
02772_aug_0.png,rialto_bridge,train,2,source
04048_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08709.png,st_stephen_cathedral_vienna,test,4,source
00772_aug_0.png,rialto_bridge,train,2,source
08317.png,hagia_sophia,val,6,source
05028_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05322_aug_0.png,rialto_bridge,train,2,source
08731.png,petronas_towers,test,1,source
00079_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07168.png,gaudi_casa_batllo_barcelona,val,7,source
07969.png,st_stephen_cathedral_vienna,val,4,source
08811.png,petronas_towers,test,1,source
07457.png,hagia_sophia,val,6,source
01250_aug_0.png,colosseum,train,0,source
07576.png,berlin_cathedral,val,5,source
08172.png,rialto_bridge,val,2,source
01457_aug_0.png,hagia_sophia,train,6,source
02611_aug_0.png,petronas_towers,train,1,source
06533_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08200.png,colosseum,val,0,source
08476.png,berlin_cathedral,val,5,source
06532_aug_0.png,rialto_bridge,train,2,source
09202.png,rialto_bridge,test,2,source
01172_aug_0.png,rialto_bridge,train,2,source
09972.png,rialto_bridge,test,2,source
08839.png,st_stephen_cathedral_vienna,test,4,source
00247_aug_0.png,hagia_sophia,train,6,source
08031.png,petronas_towers,val,1,source
07851.png,petronas_towers,val,1,source
03092_aug_0.png,rialto_bridge,train,2,source
07052.png,rialto_bridge,val,2,source
08817.png,hagia_sophia,test,6,source
07883.png,museu_nacional_dart_de_catalunya,val,3,source
05961_aug_0.png,petronas_towers,train,1,source
01020_aug_0.png,colosseum,train,0,source
03373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01409_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07793.png,museu_nacional_dart_de_catalunya,val,3,source
09658.png,gaudi_casa_batllo_barcelona,test,7,source
09317.png,hagia_sophia,test,6,source
00643_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03499_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04031_aug_0.png,petronas_towers,train,1,source
06128_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07797.png,hagia_sophia,val,6,source
01659_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06610_aug_0.png,colosseum,train,0,source
05702_aug_0.png,rialto_bridge,train,2,source
07712.png,rialto_bridge,val,2,source
03400_aug_0.png,colosseum,train,0,source
07050.png,colosseum,val,0,source
07293.png,museu_nacional_dart_de_catalunya,val,3,source
07802.png,rialto_bridge,val,2,source
03350_aug_0.png,colosseum,train,0,source
08492.png,rialto_bridge,val,2,source
01347_aug_0.png,hagia_sophia,train,6,source
01256_aug_0.png,berlin_cathedral,train,5,source
04243_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03226_aug_0.png,berlin_cathedral,train,5,source
07782.png,rialto_bridge,val,2,source
06561_aug_0.png,petronas_towers,train,1,source
01779_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08440.png,colosseum,val,0,source
06280_aug_0.png,colosseum,train,0,source
05937_aug_0.png,hagia_sophia,train,6,source
09340.png,colosseum,test,0,source
01597_aug_0.png,hagia_sophia,train,6,source
06868_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08111.png,petronas_towers,val,1,source
04161_aug_0.png,petronas_towers,train,1,source
00933_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07640.png,colosseum,val,0,source
00442_aug_0.png,rialto_bridge,train,2,source
08761.png,petronas_towers,test,1,source
02192_aug_0.png,rialto_bridge,train,2,source
09331.png,petronas_towers,test,1,source
07638.png,gaudi_casa_batllo_barcelona,val,7,source
01558_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06360_aug_0.png,colosseum,train,0,source
06039_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01187_aug_0.png,hagia_sophia,train,6,source
04103_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09386.png,berlin_cathedral,test,5,source
07517.png,hagia_sophia,val,6,source
01970_aug_0.png,colosseum,train,0,source
06662_aug_0.png,rialto_bridge,train,2,source
08416.png,berlin_cathedral,val,5,source
05872_aug_0.png,rialto_bridge,train,2,source
02992_aug_0.png,rialto_bridge,train,2,source
04580_aug_0.png,colosseum,train,0,source
07890.png,colosseum,val,0,source
05707_aug_0.png,hagia_sophia,train,6,source
00808_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07327.png,hagia_sophia,val,6,source
05712_aug_0.png,rialto_bridge,train,2,source
03033_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09391.png,petronas_towers,test,1,source
02666_aug_0.png,berlin_cathedral,train,5,source
07420.png,colosseum,val,0,source
03207_aug_0.png,hagia_sophia,train,6,source
06399_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02280_aug_0.png,colosseum,train,0,source
09723.png,museu_nacional_dart_de_catalunya,test,3,source
09978.png,gaudi_casa_batllo_barcelona,test,7,source
07322.png,rialto_bridge,val,2,source
05698_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08412.png,rialto_bridge,val,2,source
07418.png,gaudi_casa_batllo_barcelona,val,7,source
00941_aug_0.png,petronas_towers,train,1,source
02317_aug_0.png,hagia_sophia,train,6,source
02656_aug_0.png,berlin_cathedral,train,5,source
02738_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07067.png,hagia_sophia,val,6,source
08660.png,colosseum,test,0,source
08133.png,museu_nacional_dart_de_catalunya,val,3,source
07272.png,rialto_bridge,val,2,source
03927_aug_0.png,hagia_sophia,train,6,source
02528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04080_aug_0.png,colosseum,train,0,source
08377.png,hagia_sophia,val,6,source
08241.png,petronas_towers,val,1,source
08558.png,gaudi_casa_batllo_barcelona,test,7,source
02198_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03281_aug_0.png,petronas_towers,train,1,source
05217_aug_0.png,hagia_sophia,train,6,source
01407_aug_0.png,hagia_sophia,train,6,source
08210.png,colosseum,val,0,source
06310_aug_0.png,colosseum,train,0,source
08566.png,berlin_cathedral,test,5,source
06216_aug_0.png,berlin_cathedral,train,5,source
04363_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08117.png,hagia_sophia,val,6,source
02762_aug_0.png,rialto_bridge,train,2,source
06468_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09382.png,rialto_bridge,test,2,source
03069_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09392.png,rialto_bridge,test,2,source
08513.png,museu_nacional_dart_de_catalunya,test,3,source
02392_aug_0.png,rialto_bridge,train,2,source
00136_aug_0.png,berlin_cathedral,train,5,source
02180_aug_0.png,colosseum,train,0,source
07040.png,colosseum,val,0,source
03698_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04408_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04136_aug_0.png,berlin_cathedral,train,5,source
02796_aug_0.png,berlin_cathedral,train,5,source
00470_aug_0.png,colosseum,train,0,source
02522_aug_0.png,rialto_bridge,train,2,source
08741.png,petronas_towers,test,1,source
06657_aug_0.png,hagia_sophia,train,6,source
08920.png,colosseum,test,0,source
04471_aug_0.png,petronas_towers,train,1,source
04706_aug_0.png,berlin_cathedral,train,5,source
04863_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00931_aug_0.png,petronas_towers,train,1,source
01897_aug_0.png,hagia_sophia,train,6,source
08898.png,gaudi_casa_batllo_barcelona,test,7,source
05822_aug_0.png,rialto_bridge,train,2,source
08819.png,st_stephen_cathedral_vienna,test,4,source
02701_aug_0.png,petronas_towers,train,1,source
07811.png,petronas_towers,val,1,source
05763_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00802_aug_0.png,rialto_bridge,train,2,source
07578.png,gaudi_casa_batllo_barcelona,val,7,source
01031_aug_0.png,petronas_towers,train,1,source
03779_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05190_aug_0.png,colosseum,train,0,source
01179_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00817_aug_0.png,hagia_sophia,train,6,source
02201_aug_0.png,petronas_towers,train,1,source
00726_aug_0.png,berlin_cathedral,train,5,source
08928.png,gaudi_casa_batllo_barcelona,test,7,source
06253_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05071_aug_0.png,petronas_towers,train,1,source
09666.png,berlin_cathedral,test,5,source
09601.png,petronas_towers,test,1,source
07983.png,museu_nacional_dart_de_catalunya,val,3,source
01610_aug_0.png,colosseum,train,0,source
02081_aug_0.png,petronas_towers,train,1,source
09718.png,gaudi_casa_batllo_barcelona,test,7,source
08088.png,gaudi_casa_batllo_barcelona,val,7,source
08087.png,hagia_sophia,val,6,source
08383.png,museu_nacional_dart_de_catalunya,val,3,source
09996.png,berlin_cathedral,test,5,source
05689_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01632_aug_0.png,rialto_bridge,train,2,source
04059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06801_aug_0.png,petronas_towers,train,1,source
03222_aug_0.png,rialto_bridge,train,2,source
01572_aug_0.png,rialto_bridge,train,2,source
08427.png,hagia_sophia,val,6,source
04928_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02997_aug_0.png,hagia_sophia,train,6,source
09648.png,gaudi_casa_batllo_barcelona,test,7,source
07246.png,berlin_cathedral,val,5,source
02616_aug_0.png,berlin_cathedral,train,5,source
07686.png,berlin_cathedral,val,5,source
07386.png,berlin_cathedral,val,5,source
00056_aug_0.png,berlin_cathedral,train,5,source
06849_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07068.png,gaudi_casa_batllo_barcelona,val,7,source
09322.png,rialto_bridge,test,2,source
04786_aug_0.png,berlin_cathedral,train,5,source
04181_aug_0.png,petronas_towers,train,1,source
07963.png,museu_nacional_dart_de_catalunya,val,3,source
07341.png,petronas_towers,val,1,source
08108.png,gaudi_casa_batllo_barcelona,val,7,source
03910_aug_0.png,colosseum,train,0,source
08559.png,st_stephen_cathedral_vienna,test,4,source
05166_aug_0.png,berlin_cathedral,train,5,source
04761_aug_0.png,petronas_towers,train,1,source
05023_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08043.png,museu_nacional_dart_de_catalunya,val,3,source
00651_aug_0.png,petronas_towers,train,1,source
07582.png,rialto_bridge,val,2,source
03887_aug_0.png,hagia_sophia,train,6,source
09461.png,petronas_towers,test,1,source
04472_aug_0.png,rialto_bridge,train,2,source
07916.png,berlin_cathedral,val,5,source
00402_aug_0.png,rialto_bridge,train,2,source
04159_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03657_aug_0.png,hagia_sophia,train,6,source
01198_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08123.png,museu_nacional_dart_de_catalunya,val,3,source
05829_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09127.png,hagia_sophia,test,6,source
09118.png,gaudi_casa_batllo_barcelona,test,7,source
09930.png,colosseum,test,0,source
08079.png,st_stephen_cathedral_vienna,val,4,source
06369_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05421_aug_0.png,petronas_towers,train,1,source
09917.png,hagia_sophia,test,6,source
08571.png,petronas_towers,test,1,source
