reviewText,unixReviewTime,reviewTime,rating,label
"but not nearly as good as Seasons 1 and 2. Unfortunately, the episodes seemed to be disjointed with the plot lines somewhat convoluted. I hope Season 4, if there is one, will return to the writing/directing formula which made the first two seasons so enjoyable.",1394755200,"03 14, 2014",3.0,0
Good action movie - acting is average and the story is average.,1435276800,"06 26, 2015",3.0,0
At first I though my expectations were too high and would be let down. This movie is amazing. The actors are amazing and just so many angles going on throughout the film to keep you interested. It was definitely worth seeing and want to see again.,1395705600,"03 25, 2014",5.0,1
Brad Pitt truly Mastered Kim Jung Un's Hair. Why? No one knows.,1524355200,"04 22, 2018",1.0,-1
Movie was interesting,1488153600,"02 27, 2017",3.0,0
Suspend your sense of reality.  Good action and I liked the actors.  I would recommend it to anyone who enjoys fantasy and a happy ending.,1381795200,"10 15, 2013",4.0,1
Not a fan,1461024000,"04 19, 2016",2.0,-1
Have watched it before..will do so again.  Always fun.,1475366400,"10 2, 2016",5.0,1
"It was okay, but not great. I was very disappointed when I paid in the theater. I may watch it again when it's available as a Prime video, but for now, it's not worth the cost to me. That said, I did pay to see it in the theater.",1420761600,"01 9, 2015",3.0,0
"Jean-Claude Van Damme doesn't make very many good ""movies"". That is, unless you're in the mood for a total mindless action picture. That's pretty much what UNIVERSAL SOLDIER is, a total mindless action movie. The movie has a semi-believable plot and Van Damme gives on of the best performances of his career (he sort-of seems like he is talking). There aren't many one on one fighting scenes, but there is tons of action.",1050624000,"04 18, 2003",3.0,0
"Great movie ,, ,,, ,, ,,, ,,, ,,, ,,, ,,, .. ....... ''''' ''' ''''' ''''' '' '''' ''  '",1356220800,"12 23, 2012",5.0,1
I didn't  even finish the first episode .,1462233600,"05 3, 2016",1.0,-1
Weird. Could only watch first 10 minutes,1465948800,"06 15, 2016",1.0,-1
I expected this movie to be a lot better than it was.  Especially with all of the actors that were in this movie,1393286400,"02 25, 2014",1.0,-1
Juvenile humor.,1464652800,"05 31, 2016",2.0,-1
"Especially the under siege pair. At least he's playing a good guy. The plots are good and acting well done. Plenty of big name actors, a bit of romance and some great settings with the navy. This set is excellent.",1391126400,"01 31, 2014",5.0,1
just ok,1486598400,"02 9, 2017",3.0,0
This is a horror lovers dream of a film: an anthology film that actually works. The film is funny and scary and tells some very poignant stories. Scream Factory has done a superb job of bringing this film to blu-ray. Definite buy!!!,1494460800,"05 11, 2017",5.0,1
I wanted to like this movie. I love all the actors. I read a good review. But for me? Never made it through the entire flick.,1372723200,"07 2, 2013",3.0,0
Loved it!,1418342400,"12 12, 2014",5.0,1
wasn't impressed,1409616000,"09 2, 2014",3.0,0
"nice visuals but not enough of it, I really didn't like the updated Godzilla look, acting the 'son' too many facial gestures not enough real meat acting...",1414886400,"11 2, 2014",3.0,0
"bad, bad acting.  the story was ok but the 8th grade school play level of acting was distracting.",1455840000,"02 19, 2016",1.0,-1
He did a great acting job in this.,1473465600,"09 10, 2016",5.0,1
My own preference is the deciding factor. There are some British romance I like more.,1420761600,"01 9, 2015",3.0,0
great flick,1454284800,"02 1, 2016",5.0,1
"This is a favorite DVD of mine and have sent two other two sets to friends.  Love the actor, the acting, the students, etc. etc.  One of Britain's finest productions.",1524700800,"04 26, 2018",5.0,1
"Poor story and character development.  Used a great deal of graphic violence to keep people watching.  Although several of the actors have done quality performances in the past, they must have needed money to do this film.",1465430400,"06 9, 2016",2.0,-1
Bad acting,1427500800,"03 28, 2015",2.0,-1
Loved the edited version. Unedited had too much gratuitous material. Jack Nicholson and Michelle Pfeiffer were great. Good supportive cast. Special effects were a bit weak.,1417996800,"12 8, 2014",3.0,0
No time better than the present... enjoy!,1435276800,"06 26, 2015",3.0,0
one of my all time favorite. Perfect and bloody,1408233600,"08 17, 2014",5.0,1
What a fantastic actor....he is missed!,1424304000,"02 19, 2015",5.0,1
"Enjoyed the movie a lot.  Main actors had great acting with an average supporting cast.  Robin Williams was a great dramatic actor-- with this movie, you get the sense that he knew end was near...",1437177600,"07 18, 2015",4.0,1
"What a lovely movie! Been looking for it for a while now, and then found it here on Amazon. Thoroughly enjoyed it. Excellent actors and acting.",1465603200,"06 11, 2016",5.0,1
"Good robbery mystery.  Main actor very believable as thief,not so much as lover.",1491523200,"04 7, 2017",3.0,0
The character and determination of the main actors was inspirational.  An intense story that is presented in a very family friendly way.,1466726400,"06 24, 2016",5.0,1
Average,1446854400,"11 7, 2015",3.0,0
One of those great mini-series with a lot of talented actors!,1453852800,"01 27, 2016",5.0,1
"If you are a child of the 70s, then yes, get this Blu- ray.",1454630400,"02 5, 2016",5.0,1
A classic!,1409270400,"08 29, 2014",4.0,1
Good mystery.,1428710400,"04 11, 2015",5.0,1
A great background on two great actors and a very hard working staff of employees.,1412985600,"10 11, 2014",5.0,1
Not what I thought. Don't buy.,1485129600,"01 23, 2017",1.0,-1
I didn't care for it at all I didn't even finish half an episode before I shut it off,1410393600,"09 11, 2014",1.0,-1
"POLTERGEIST is my favorite horror movie of all time. This movie is almost enough to actually cause me to believe in ghosts. The movie is very scary and suspenseful, and it manages to pull this off without any kind of  graphic violence. The reason for this is because we come to care about the  characters, and so when they are threatened, we are able to have compassion  for them. Ultimately, this movie is about how love between family members  can conquer over evil.",945475200,"12 18, 1999",5.0,1
Satisfactory.,1435363200,"06 27, 2015",5.0,1
I agree with everyone.  Tom Selleck does a great job of acting.  He proves to one and all that he is a very competent actor.  This is a very good series.  I have enjoyed every one of the stories.,1418256000,"12 11, 2014",5.0,1
Just ok. Not bad for a good silly laugh.,1485388800,"01 26, 2017",3.0,0
Unrealistic,1462233600,"05 3, 2016",1.0,-1
to much fake,1439942400,"08 19, 2015",1.0,-1
"VERY entertaining! Great story, great actors, great acting!  A great one! Wonderful! Packed full! just great! Intensely entertaining! A great one! Wonderful! I would recommend this one!",1396396800,"04 2, 2014",5.0,1
Zombie movies rock at least some this one is a good one worth at least watching once the only flaw the man actor over acts a lot everything else was great good story far camera great low budget just bought it glad i did,1376611200,"08 16, 2013",4.0,1
Intense and depressing  but great movie.,1472774400,"09 2, 2016",5.0,1
"Great movie, great actors. What more can I say?",1411516800,"09 24, 2014",5.0,1
Have seen much better films than this one. Don't bother watching it.,1463356800,"05 16, 2016",1.0,-1
We did not enjoyed this movie as it seemed to be a lot of fighting etc. and I could hear that at home.,1390435200,"01 23, 2014",1.0,-1
I found this movie to be quite good. I hadn't seen reviews or watched trailers. A co-worker told me about it. Kevin Costner proved once again that he is a very versatile actor and can portray any character he chooses.,1490832000,"03 30, 2017",4.0,1
"this movie is in my opinion the 2nd best western ever made; number 1 being Shane.very talented cast of actors, story, screenplay, etc. are all very good. i think one of Brando's best!",1414022400,"10 23, 2014",5.0,1
One of favorite Christmas Classics!  Great for the grandkids! Kids loved it when they were little.,1482192000,"12 20, 2016",5.0,1
Seeing this movie again brought back alot of memories.  Always will be a fan of Bruce Lee forever!  He's one of the reasons why I love karate today!,1393804800,"03 3, 2014",5.0,1
"I hoping both movies would have a good story. But both stories were slow, boring, and very uninteresting. I think I'm going to just throw it in the trash.",1392163200,"02 12, 2014",1.0,-1
Kevin Bacon gets top billing but he's a supporting actor.  Loved his part though.  Good Movie,1484697600,"01 18, 2017",3.0,0
Be different than what you would expect in a movie great characters good actors.,1469059200,"07 21, 2016",5.0,1
Didn't hold my interest.,1429142400,"04 16, 2015",2.0,-1
series was good got 2 of the same discs returned it,1427068800,"03 23, 2015",2.0,-1
"Starts out on a very low budget, but has some atmosphere.  Goes downhill middle way, just into nowhere.  By all means, quite useless.",1421884800,"01 22, 2015",2.0,-1
"Although I knew who Randolph Scott was as an actor, I had never really watched his movies before.  Now, I really do enjoy them as much as John Wayne and Jimmy Stewart westerns.",1341619200,"07 7, 2012",5.0,1
"Terrible, what else can I saw,worst movie ever",1425945600,"03 10, 2015",1.0,-1
