reviewText,unixReviewTime,reviewTime,rating,label
A nice movie to watch.,1453593600,"01 24, 2016",3.0,0
"Dark Ride (Craig Singer, 2006)When your big draw is that one of your cast members is Ashley Tisdale's sister, you're probably in big trouble. That said, Jennifer, Ashley's older sister, is marginally less annoying, and the movie, while derivative and schlocky, is not thoroughly unwatchable.The very thin plot: In 1989, a serial killer was discovered operating in a dark ride (what the rest of the world calls a tunnel of terror) in an amusement park in Asbury Park, NJ, and put in an institution. He breaks out fifteen years later and heads back to his old hunting grounds. On the same night, a group of kids on their way to spring break decide to spend the night in the same dark ride, which is scheduled to reopen three days hence.The movie suffers from two plot holes big enough to drive a truck through. The first I can't say anything about without revealing some major spoilers, but the second I've already mentioned; how is it that no one figured out that an escaped serial killer would go back to the place where he'd committed his crimes? You'd think there would be a few uniformed people around over and above the security guards. (This would have actually worked in the film's favor, I think, as it would have increased the risk factor for the group of teens breaking into the place to spend the night there.) If things like that will kill your enjoyment of a movie, then you might as well stop reading now; they're there, and they're awful. Now, the many other things that might also kill your enjoyment of this movie. There's the acting, which ranges from mediocre (lead actress Jamie-Lynn Sigler of The Sopranos, whose role consists of either screaming or sleepwalking through her part) to the truly horrific (Alpha Dog's Alex Solowitz, who plays the group's driver, a stoner surfer-dude type; on the plus side, Solowitz is the spitting image of a young Ron Perelman). The special effects are, to put it tactfully, not special. The plot is tissue-paper thin, as it is with most slasher films, but there's not even an inkling of interesting ways to break out of the mold here; this is a straight slasher film of the type that hasn't been fresh since about the first Halloween film. About the only positive thing I can say is that at least, as with the horrible House of Wax remake from a few years ago, both the crew and the ""name"" star were smart enough to keep the most fun murder for said ""name"" star. (It almost takes the cheesiness out of the obligatory bra-flash shot Tisdale has at the beginning of the movie.)But, despite all this, as long as you turn your brain off, it's not something you'll find yourself actively hating. That doesn't come until afterwards, when you're wondering why you just wasted an hour and a half of your life on it. **",1201564800,"01 29, 2008",2.0,-1
I am not sure which is the worst in the series this or Hannibal...,1411171200,"09 20, 2014",2.0,-1
My husband rented this.  He liked it.,1447286400,"11 12, 2015",3.0,0
"It is a cute premise. There are some funny parts to it, but after awhile it just got too bizarre for me and I stopped watching it. Both actors have had good movies, but this is not one of them.",1485561600,"01 28, 2017",2.0,-1
"I bought this movie because its one of the last few Monroe movies I have seen. I knew that she would not be the main star and her time on screen would be limited, but unlike some of the other small role movies that she's been in, this one was BORING! Marilyn has a few speaking parts, but the movie itself was blah.",1353888000,"11 26, 2012",2.0,-1
"Those were the days when making movies was art and directors, actors and everyone felt the same way. Making ART!",1456790400,"03 1, 2016",5.0,1
really good book,1444435200,"10 10, 2015",5.0,1
...one of Redford's best...,1424390400,"02 20, 2015",4.0,1
favorite actor.,1467072000,"06 28, 2016",5.0,1
"I like the actors, but the program wasn't appealing to me.",1476230400,"10 12, 2016",1.0,-1
"I read all the critics' reviews saying this is a good movie, and really did not want to believe any of them, as the whole idea behind the movie seems lame.  But I was glad to be wrong.  I see them making a sequel to this one...hopefully they can keep all the same actors.",1390867200,"01 28, 2014",5.0,1
"Another try at Hi-O-Silver. This is really a comedy, but it's entertaining. I like it when the horse is smarter then the actors, and I bet he is not Union.",1392508800,"02 16, 2014",4.0,1
Not as good as the first,1490400000,"03 25, 2017",3.0,0
"I t was rather slow moving . I did watch it through the end, but not really a gripping show.",1425945600,"03 10, 2015",3.0,0
This was a very good show a lot of history on New Orleans and lot and lots of music and some of the best actors around.,1438214400,"07 30, 2015",5.0,1
One of my favorites although not good for my feminist side. Love the actors and the story. The scenery is beautiful to watch and the horse race is thrilling. The dialogue between the townspeople is fun.,1440547200,"08 26, 2015",5.0,1
Pretty bad.,1461024000,"04 19, 2016",1.0,-1
this movie is awesome. liam neeson is an outstanding actor. thats the main reason i went and saw this movie. i thought that it was made very well. the only thing i can complain about the film is the ending it is not what you think. but all in all it was awesome and it kept you at the edge of your seat. i also like how realistic the film was. if you have not seen this movie then i recommend you do.,1327708800,"01 28, 2012",5.0,1
"Like 'Singin' in the Rain', 'Cover Girl' has a trio of two guys and a girl. In 'Cover Girl', Phil Silvers (Genius) is the comic relief. He corresponds to Donald O'Connor's funny man part in 'Singin in the Rain'. In Cover Girl, Gene Kelly's love interest is Rita Hayworth and in 'Rain', it's Debbie Reynolds. That's where the comparison ends.Whereas ""Singin' in the Rain' is a classic American movie musical, 'Cover Girl' is mediocrity incarnate. The story isn't very complicated. Rusty Parker (Rita Hayworth) is a dancer in Danny MacGuire's low-rent nightclub in Brooklyn. Rusty decides to enter a Cover Girl contest sponsored by a wealthy publisher, John Coudair, who made an unsuccessful play for Rusty's grandmother years ago. Coudair introduces Rusty to Broadway producer Noel Wheaton who makes her into a star. Danny feels slighted when Rusty starts showing up late for rehearsals at the nightclub and decides to close the club down and go on the road entertaining the troops along with his sidekick, Genius. At the last minute, with Rusty at the altar with Noel, she realizes the error of her ways and runs back to Danny. They live happily ever after.Gene Kelly has the least developed part in the movie. All we find out about him is that he owns a nightclub and is madly in love with Rusty. Coudair and Wheaton act like besotted teenagers toward Rusty and Phil Silvers delivers some thoroughly goofy but unfunny shtick. The most interesting aspect of Rita Hayworth's performance is the scene in which she gets drunk. This foreshadows what happened to her in real life. Anyone who has read her biography will learn that she disliked Hollywood, pined away for a normal home life which she could never attain but eventually began drinking and ended up with full-blown Alzheimer's during the last years of her life.Almost all of the songs in Cover Girl are old-fashioned and not very tuneful. Gene Kelly has only one really excellent dance number and that's the scene where he dances with his 'alter ego'. Earlier, the trio has another number which is a pale precursor of 'Make em Laugh' from 'Singin' in the Rain'.The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal. A couple of decades later, Raquel Welch had the same problem. Both actresses later in their careers would always try and find scripts that showcased their acting abilities. They wanted to be known as 'actresses' and not 'pinup girls'. Unfortunately, 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.",1236988800,"03 14, 2009",2.0,-1
Love the story line.  Great effects and a plus actors.  But you can never really compare to the original.  Some of the story in this remake was different from the original.  Its still worth watching.  Thanks.,1428105600,"04 4, 2015",5.0,1
Not bad!,1436313600,"07 8, 2015",3.0,0
"It's probably  not fair to rate this, we were only able to stomach the first few minutes of this before turning it off and watching something else.",1430697600,"05 4, 2015",1.0,-1
This is one for your collections - The main characters are wonderful actors.  I have known/seen Blair but not Jones.  Hey! the cat is too cool!!!,1200441600,"01 16, 2008",4.0,1
Pay attention or you'll get lost in the twisted plot.,1464652800,"05 31, 2016",3.0,0
"Great movie, full of action! An extremely good combination of fantastic actors!",1458086400,"03 16, 2016",5.0,1
A silly French comedy (aren't they all?) but this one is especially stupid.,1427760000,"03 31, 2015",2.0,-1
Bad Bad Bad - Nothing more to be said.,1516838400,"01 25, 2018",1.0,-1
"Typical Depp character and humor. Michelle is beautiful as ever! Some good belly laughs, but overall a bit odd!",1419465600,"12 25, 2014",3.0,0
Very very boring.  Sorry,1482969600,"12 29, 2016",2.0,-1
Excellent low budget film! I loved it. The creature looked awesome and the relationship between the mother and daughter was really interesting. The actress who played the little girl was powerful.,1488153600,"02 27, 2017",5.0,1
Pretty good but not tyler's usual,1427241600,"03 25, 2015",3.0,0
It was alright. I give it 2 and 3/4 stars if I could because it wasn't as funny as I thought it was going to be.,1358294400,"01 16, 2013",3.0,0
"I thought this series had a lot of potential but I have been disappointed. It lacked action, as I kept expecting the action to pick up but it did not. If there had been as much action as there was profanity, it would have been action-packed. I thought the profanity took away from the show and there was too much of it.",1434412800,"06 16, 2015",2.0,-1
never finish the movie in 24 hours.,1440374400,"08 24, 2015",1.0,-1
"If you're one of those old hippie types looking for something to believe in, don't waste your money on this film man. The DVD is plastic. Bad for the planet.For everyone else - don't waste your money on this film - you can get free opinion and advise everyone, and that'll only cost what it's worth.",1235174400,"02 21, 2009",1.0,-1
Interesting movie with difficult content.  I don't want to give away the plot.  I wasn't sure what to expect but turned it on given the main actors.  It's definitely worth seeing.,1410134400,"09 8, 2014",3.0,0
"The movie was ok, the 3d was the best part",1416873600,"11 25, 2014",3.0,0
very slow and conspiracy filled.  Couldn't finish it.,1470787200,"08 10, 2016",2.0,-1
It was just ok.,1430006400,"04 26, 2015",3.0,0
"Errol Flynn is great actor, great movie",1412812800,"10 9, 2014",4.0,1
it is great entertainment for the whole family,1438819200,"08 6, 2015",5.0,1
This was incredibly boring.,1472256000,"08 27, 2016",1.0,-1
My husband and brother are enjoying their movies; thanks.,1484611200,"01 17, 2017",5.0,1
I am Legend has nothing on this classic re-telling. Vincent Price can hold his own against Will Smith. This movie has a good building creep factor and an appropriate sense of doom.,1418083200,"12 9, 2014",5.0,1
"I thought this movie was very funny, it was the perfect movie to see after a long hard week and my two friends and I loved it! I'm tired of movies that leave you feeling depressed when you leave the theater.I stopped listening to the ""so called"" critics a long time ago, I know the actors that I like and I go with my own experience with their previous movies. I'm going to buy the DVD as soon as it comes out to add to my collection.",1111795200,"03 26, 2005",4.0,1
entertaining movie.,1442448000,"09 17, 2015",3.0,0
"Strong and Beautiful story. Kept me watching thru out the entire movie, actors were amazing!!",1517702400,"02 4, 2018",5.0,1
too predictable.... acting a bit understated.,1441152000,"09 2, 2015",3.0,0
"Classic movie with great actors, even greater action and let's face it......Nicholas Cage with long hair. :) Certain aspects of the story are a little far fetched, but still a great movie. Everytime i watch it brings me back to the time where movies were awesome and action packed had (somewhat) original stories. Even Nick Cage's accent can't ruin this movie. (but almost-haha) Worth the buy to watch at least once in your life.",1362355200,"03 4, 2013",5.0,1
Just ok.,1471132800,"08 14, 2016",3.0,0
"It is what it is, a kids movie.  It is ok for kids up to 13 yrs old.  Don't take teenagers. They are going to want to leave half an hour after starting.",1357430400,"01 6, 2013",1.0,-1
Far too much vulgar language and extreme violence. Pitt is trying to be Saving Private Ryan 2.0 but failed.,1485734400,"01 30, 2017",2.0,-1
"I love this mini series, and had it on vhs, but now got it REALLY CHEAP on dvd..arrived in brand new condition, and is a lot of fun to watch..actors are fun, and the wolf is adorable..thanks for having it for me to order...this seller gets an A+ for prompt service..thank you",1383177600,"10 31, 2013",5.0,1
